,label,short,word
6091,1,睿律師編著《刑事訴訟法解題書》,"['睿律師', '編著', '《', '刑事訴訟法', '解題', '書', '》']"
6092,1,刑事訴訟法偵查不公開與刑法洩漏國防以外機密罪之關係－以臺灣臺北地方法院102年度矚易字第1號刑事判決為例,"['刑事訴訟法', '偵查', '不公', '開', '與', '刑法', '洩漏', '國防', '以外', '機密罪', '之關', '係', '－', '以', '臺灣', '臺', '北', '地方法院', '102', '年度', '矚易', '字', '第', '1', '號', '刑事', '判決', '為例']"
6093,1,棘手刑事案件的輿論應對方案——以2005年-2014年十大影響性訴訟為樣本,"['棘手', '刑事案件', '的', '輿論', '應', '對', '方案', '—', '—', '以', '2005', '年', '-', '2014', '年', '十大', '影響', '性訴', '訟', '為樣', '本']"
6094,1,媒體與司法（偵查不公開之再省思）,"['媒體', '與', '司法', '（', '偵查', '不公', '開之再', '省思', '）']"
6095,1,檢察官的倚天劍與屠龍刀──從制度面談辦案品質之提昇,"['檢察官', '的', '倚天', '劍', '與', '屠龍刀', '─', '─', '從', '制度', '面談', '辦案', '品質', '之', '提', '昇']"
6096,1,德國刑事訴訟依協商為判決之制度發展與實踐,"['德國', '刑事訴訟', '依協', '商為', '判決', '之', '制度', '發展', '與', '實踐']"
6097,1,以審判為中心的刑事訴訟制度改革－－中國大陸的現狀、問題與改革,"['以', '審判', '為', '中心', '的', '刑事訴訟', '制度', '改革', '－', '－', '中國大陸', '的', '現狀', '、', '問題', '與', '改革']"
6098,1,從公民與政治權利國際公約檢視我國原住民司法通譯制度,"['從', '公民', '與', '政治', '權利', '國際', '公約', '檢視', '我國', '原住民', '司法', '通譯', '制度']"
6099,1,再訪法實證研究概念與價值：以簡單量化方法研究我國減刑政策為例,"['再', '訪法', '實證', '研究', '概念', '與', '價值', '：', '以', '簡單', '量化', '方法', '研究', '我國', '減刑', '政策', '為例']"
6100,1,"參審員閱卷權－－德國聯邦最高法院刑事裁判BGHSt 43, 36譯介","['參審員', '閱卷權', '－', '－', '德國', '聯邦', '最高法院', '刑事', '裁判', 'BGHSt', ' ', '43', ',', ' ', '36', '譯介']"
6101,1,在途期間之扣除與判決確定時點之探討1──以民刑事訴訟程序的適用差異比較為中心,"['在', '途期', '間', '之', '扣除', '與', '判決', '確定', '時點', '之', '探討', '1', '─', '─', '以民', '刑事訴訟', '程序', '的', '適用', '差異', '比較', '為', '中心']"
6102,1,在途期間之扣除與判決確定時點之探討2──以民刑事訴訟程序的適用差異比較為中心,"['在', '途期', '間', '之', '扣除', '與', '判決', '確定', '時點', '之', '探討', '2', '─', '─', '以民', '刑事訴訟', '程序', '的', '適用', '差異', '比較', '為', '中心']"
6103,1,以審判為中心：當代中國刑事司法改革的基點,"['以', '審判', '為', '中心', '：', '當代', '中國', '刑事', '司法', '改革', '的', '基點']"
6104,1,刑事訴訟法增訂保全扣押相關條文立法過程與簡釋,"['刑事訴訟法', '增訂', '保全', '扣押', '相關', '條文', '立法', '過程', '與', '簡釋']"
6105,1,王子鳴律師編著《刑事訴訟法(上)(下)》－－專題研究：以「三階段審查基準說」判斷告知義務違反之效果,"['王子', '鳴律師', '編著', '《', '刑事訴訟法', '(', '上', ')', '(', '下', ')', '》', '－', '－', '專題', '研究', '：', '以', '「', '三階段', '審查', '基準', '說', '」', '判斷', '告知', '義務違', '反之', '效果']"
6106,1,論行政執法證據在刑事訴訟中的使用－－基於典型案例的實證分析,"['論', '行政', '執法', '證據', '在', '刑事訴訟', '中', '的', '使用', '－', '－', '基', '於', '典型', '案例', '的', '實證', '分析']"
6107,1,路律師編著《刑事訴訟法（上）》,"['路律師', '編著', '《', '刑事訴訟法', '（', '上', '）', '》']"
6108,1,私人逮捕現行犯之客觀前提要件──由德國刑事訴訟法第127條暫時逮捕之規定出發,"['私人', '逮捕', '現行', '犯', '之', '客觀', '前提', '要件', '─', '─', '由德國', '刑事訴訟法', '第', '127', '條暫', '時', '逮捕', '之規', '定出', '發']"
6109,1,刑事訴訟中的「過度起訴」現象評析,"['刑事訴訟', '中', '的', '「', '過度', '起訴', '」', '現象', '評析']"
6110,1,韓國刑事訴訟法上扣押搜查的令狀主義和電子證據的證據能力,"['韓國', '刑事訴訟法', '上', '扣押', '搜查', '的', '令狀', '主義和電子', '證據', '的', '證據', '能力']"
6111,1,刑事訴訟法擬增訂「沒收特別程序」相關規定,"['刑事訴訟法', '擬增訂', '「', '沒收', '特別', '程序', '」', '相關', '規定']"
6112,1,RCA流行病學研究,"['RCA', '流行病', '學', '研究']"
6113,1,誠信原則於時效抗辯中之適用──借鑑於日本塵肺訴訟案例,"['誠信', '原則', '於', '時效', '抗辯', '中', '之', '適用', '─', '─', '借鑑', '於', '日本', '塵肺', '訴訟', '案例']"
6114,1,適用「揭穿公司面紗原則」於母公司環保法律責任之認定（會議記錄）,"['適用', '「', '揭穿', '公司', '面紗', '原則', '」', '於', '母公司', '環保', '法律', '責任', '之', '認定', '（', '會議', '記錄', '）']"
6115,1,臺灣高等法院及所屬法院民、刑事類具有參考價值裁判評析會議記錄,"['臺灣', '高等法院', '及', '所屬', '法院', '民', '、', '刑事', '類', '具有', '參考', '價值', '裁判', '評析', '會議', '記錄']"
6116,1,科學實作與毒物侵權訴訟中的時效問題,"['科學', '實作', '與', '毒物', '侵權', '訴訟', '中', '的', '時效', '問題']"
6117,1,誠信原則於時效抗辯中之適用（會議記錄）,"['誠信', '原則', '於', '時效', '抗辯', '中', '之', '適用', '（', '會議', '記錄', '）']"
6118,1,GPS監控位置資訊的法定程序,"['GPS', '監控', '位置', '資訊', '的', '法定程序']"
6119,1,選定當事人制度以及總額給付（會議記錄）,"['選定', '當事人', '制度', '以及', '總額', '給付', '（', '會議', '記錄', '）']"
6120,1,臺灣高等法院102年度金上重訴字第47號證券交易法等案件判決評析,"['臺灣', '高等法院', '102', '年度', '金上', '重訴', '字', '第', '47', '號證券', '交易法', '等', '案件', '判決', '評析']"
6121,1,環保及職安案件中因果關係之認定（會議記錄）,"['環保及', '職安', '案件', '中', '因果', '關', '係', '之', '認定', '（', '會議', '記錄', '）']"
6122,1,壽險躉繳保費或首期保費支付之問題∕臺南高分院103保險上14判決,"['壽險', '躉', '繳保費', '或', '首期', '保費', '支付', '之', '問題', '∕', '臺', '南高', '分院', '103', '保險', '上', '14', '判決']"
6123,1,刑事訴訟法追加起訴之探討──臺灣高等法院102年度金上重訴字第47號判決為例,"['刑事訴訟法', '追加', '起訴', '之', '探討', '─', '─', '臺灣', '高等法院', '102', '年度', '金上', '重訴', '字', '第', '47', '號判', '決為例']"
6124,1,論揭穿公司面紗理論於RCA判決中之適用與評析,"['論', '揭穿', '公司', '面紗理論', '於', 'RCA', '判決', '中', '之', '適用', '與', '評析']"
6125,1,恐嚇危安罪或強盜未遂罪,"['恐嚇', '危安罪', '或', '強盜', '未遂', '罪']"
6126,1,罪有盡時，前科永存～新書介紹：The Eternal Criminal Record,"['罪有', '盡時', '，', '前科', '永存', '～', '新書介紹', '：', 'The', ' ', 'Eternal', ' ', 'Criminal', ' ', 'Record']"
6127,1,刑事訴訟法「交付審判」制度兩個法律問題之商榷,"['刑事訴訟法', '「', '交付', '審判', '」', '制度', '兩個', '法律', '問題', '之', '商榷']"
6128,1,論刑事訴訟中勘驗、檢查筆錄的證據能力,"['論', '刑事訴訟', '中', '勘驗', '、', '檢查', '筆錄', '的', '證據', '能力']"
6129,1,嵐律師編著《刑事訴訟法爭議研究》,"['嵐律師', '編著', '《', '刑事訴訟法', '爭議', '研究', '》']"
6130,1,命被告退庭行隔別訊問之缺席審判──探究刑事訴訟法第一六九條的失落法理,"['命', '被告', '退庭', '行隔', '別訊問', '之', '缺席', '審判', '─', '─', '探究', '刑事訴訟法', '第一', '六九', '條的', '失落', '法理']"
6131,1,論刑事訴訟中的社會調查報告,"['論', '刑事訴訟', '中', '的', '社會', '調查', '報告']"
6132,1,中國刑事訴訟法學發展評價 （2012-2013）－－基於期刊論文的分析,"['中國', '刑事訴訟法', '學發展', '評價', ' ', '（', '2012', '-', '2013', '）', '－', '－', '基', '於', '期刊', '論文', '的', '分析']"
6133,1,新《刑事訴訟法》視野下的逮捕制度探析,"['新', '《', '刑事訴訟法', '》', '視野下', '的', '逮捕', '制度', '探析']"
6134,1,實務法學：刑事訴訟法類,"['實務', '法學', '：', '刑事訴訟法', '類']"
6135,1,最高法院一○四年度台抗字第四八九號裁定,"['最高法院', '一', '○', '四', '年度', '台', '抗字', '第四', '八九', '號', '裁定']"
6136,1,論刑事訴訟法中酒駕強制呼氣檢查規定之妥適性 ,"['論', '刑事訴訟法', '中酒', '駕', '強制', '呼氣', '檢查', '規定', '之妥', '適性', ' ']"
6137,1,論我國檢察權的“三層級”結構－－基於《憲法》與《刑事訴訟法》銜接的考量,"['論', '我國', '檢察權', '的', '“', '三層級', '”', '結構', '－', '－', '基', '於', '《', '憲法', '》', '與', '《', '刑事訴訟法', '》', '銜接', '的', '考量']"
6138,1,從”親眷申冤”到”刑及妻孥”：論唐代刑事訴訟中的女性,"['從', '”', '親眷', '申冤', '”', '到', '”', '刑及', '妻', '孥', '”', '：', '論', '唐代', '刑事訴訟', '中', '的', '女性']"
6139,1,論以審判為中心的訴訟制度改革,"['論以', '審判', '為', '中心', '的', '訴訟', '制度', '改革']"
6140,1,海峽兩岸協商刑事管轄權及刑事訴訟移轉管轄之理論及實踐－－以在第三國跨域詐欺犯之管轄權協商及審理為起點,"['海峽', '兩岸', '協商', '刑事', '管轄權', '及', '刑事訴訟', '移轉', '管轄之理論', '及', '實踐', '－', '－', '以', '在', '第三', '國跨', '域', '詐', '欺犯', '之', '管轄權', '協商及', '審理', '為', '起點']"
6141,1,訊問證人未錄音錄影於刑事訴訟上之效果／最高院97台上3991判決,"['訊', '問證', '人', '未', '錄音', '錄影', '於', '刑事訴訟', '上', '之', '效果', '／', '最高院', '97', '台上', '3991', '判決']"
6142,1,德國犯罪利得之扣押與假扣押──以基礎規定(§§ 111b~111f StPO)為中心,"['德國', '犯罪', '利得', '之', '扣押', '與', '假扣押', '─', '─', '以基礎', '規定', '(', '§', '§', ' ', '111b', '~', '111f', ' ', 'StPO', ')', '為', '中心']"
6143,1,睿律師編著《刑事訴訟法解題書》,"['睿律師', '編著', '《', '刑事訴訟法', '解題', '書', '》']"
6144,1,析論智慧財產刑事案件之秘密保持命令－－以日本法權衡司法正義與營業秘密保護之觀點,"['析論', '智慧', '財產', '刑事案件', '之', '秘密', '保持', '命令', '－', '－', '以', '日本', '法權衡', '司法', '正義與', '營業', '秘密', '保護', '之', '觀點']"
6145,1,我國刑事訴訟中無罪化機制的過程性失靈及應對,"['我國', '刑事訴訟', '中無罪化', '機制', '的', '過程性', '失靈及', '應', '對']"
6146,1,實務法學：刑事訴訟法類,"['實務', '法學', '：', '刑事訴訟法', '類']"
6147,1,新《刑事訴訟法》背景下偵查到案制度實施問題研究,"['新', '《', '刑事訴訟法', '》', '背景', '下', '偵查', '到案', '制度', '實施', '問題', '研究']"
6148,1,論公訴人出席法庭辯論的規範要求－－寫在修正後刑事訴訟法實施兩年之際,"['論公訴', '人', '出席', '法庭', '辯論', '的', '規範', '要求', '－', '－', '寫', '在', '修正', '後', '刑事訴訟法', '實施', '兩年', '之際']"
6149,1,初探被害人參加刑事訴訟制度─以日本被害者參加制度為借鏡─,"['初探', '被害人', '參加', '刑事訴訟', '制度', '─', '以', '日本', '被害者', '參加', '制度', '為', '借鏡', '─']"
6150,1,從「陪審團制」到「參審制」——以「問題列表」制度論之,"['從', '「', '陪', '審團制', '」', '到', '「', '參審制', '」', '—', '—', '以', '「', '問題', '列表', '」', '制度', '論', '之']"
6151,1,臺灣地區司法改革與刑事訴訟制度之變遷,"['臺灣', '地區', '司法', '改革', '與', '刑事訴訟', '制度', '之變', '遷']"
6152,1,論刑事訴訟當事人輔助制度,"['論', '刑事訴訟', '當事人', '輔助', '制度']"
6153,1,被害人諒解的實然與應然理解,"['被害人', '諒解', '的', '實然', '與', '應然', '理解']"
6154,1,國際刑事法院與人權革命,"['國際', '刑事', '法院', '與', '人權', '革命']"
6155,1,現代通信工具下的公民言論自由,"['現代', '通信', '工具', '下', '的', '公民', '言論', '自由']"
6156,1,新熟人社會何以可能？──兼評《無訟的世界：和解理性與新熟人社會》,"['新', '熟人', '社會', '何以', '可能', '？', '─', '─', '兼評', '《', '無訟', '的', '世界', '：', '和解', '理性', '與', '新', '熟人', '社會', '》']"
6157,1,人權話語在當代中國的憲法化,"['人權', '話語', '在', '當代', '中國', '的', '憲法', '化']"
6158,1,基層法院裁判過程中的“政策＂解釋難題──以西北地方S省一起“退耕還林＂案為例的分析,"['基層', '法院', '裁判', '過程', '中', '的', '“', '政策', '＂', '解釋', '難題', '─', '─', '以', '西北', '地方', 'S', '省', '一起', '“', '退耕', '還林', '＂', '案為例', '的', '分析']"
6159,1,阿拉伯世界的人權運動,"['阿拉伯', '世界', '的', '人權', '運動']"
6160,1,大學在人權運動中的關鍵角色,"['大學', '在', '人權', '運動', '中', '的', '關鍵', '角色']"
6161,1,明清之際法吏觀念的轉變以及能吏的出現,"['明清', '之際', '法吏', '觀念', '的', '轉變', '以及', '能吏', '的', '出現']"
6162,1,刑事訴訟法上之法定法官原則－－從釋字第六六五號案件事實出發,"['刑事訴訟法', '上', '之', '法定', '法官', '原則', '－', '－', '從釋', '字', '第六', '六五', '號', '案件', '事實', '出發']"
6163,1,支持抑或阻撓革命：美洲人權體系與拉丁美洲刑事訴訟程序改革,"['支持', '抑或', '阻撓', '革命', '：', '美洲', '人權', '體系', '與', '拉丁美洲', '刑事訴訟', '程序', '改革']"
6164,1,司法關係、複合依賴與人權保障功能──基於中國憲法第135條的分析,"['司法', '關', '係', '、', '複', '合依賴', '與', '人權', '保障', '功能', '─', '─', '基', '於', '中國', '憲法', '第', '135', '條的', '分析']"
6165,1,國際法視野下的國家分離問題,"['國際', '法視', '野下', '的', '國家', '分離', '問題']"
6166,1,刑事訴訟集中管轄：一個反思性評論,"['刑事訴訟', '集中', '管轄', '：', '一個', '反思性', '評論']"
6167,1,醫療過失刑事歸責之實證分析,"['醫療', '過失', '刑事', '歸責', '之', '實證', '分析']"
6168,1,論新刑事訴訟法實施後的公訴變更問題,"['論新', '刑事訴訟法', '實施', '後', '的', '公訴', '變', '更', '問題']"
6169,1,刑事訴訟體系的立法設定與實踐表達,"['刑事訴訟', '體系', '的', '立法', '設定', '與', '實踐', '表達']"
6170,1,從當事人訴訟程序到職權訴訟程序－－對德國刑事訴訟程序的歷史考察（上篇）,"['從', '當事人', '訴訟', '程序', '到', '職權', '訴訟', '程序', '－', '－', '對德國', '刑事訴訟', '程序', '的', '歷史', '考察', '（', '上', '篇', '）']"
6171,1,評析大陸刑事訴訟法之監視居住,"['評析', '大陸', '刑事訴訟法', '之', '監視', '居住']"
6172,1,論我國檢警關係之改革－－兼評新刑事訴訟法對檢警關係之修改,"['論', '我國', '檢警關', '係', '之', '改革', '－', '－', '兼評', '新', '刑事訴訟法', '對', '檢警關', '係', '之', '修改']"
6173,1,宏都拉斯刑事訴訟制度芻議,"['宏都拉斯', '刑事訴訟', '制度', '芻議']"
6174,1,刑事訴訟法偵查不公開與刑法洩漏國防以外機密罪之關係－－以臺灣臺北地方法院一○二年度矚易字第一號刑事判決為例,"['刑事訴訟法', '偵查', '不公', '開', '與', '刑法', '洩漏', '國防', '以外', '機密罪', '之關', '係', '－', '－', '以', '臺灣', '臺', '北', '地方法院', '一', '○', '二', '年度', '矚易', '字', '第一', '號', '刑事', '判決', '為例']"
6175,1,刑事訴訟法實施中的若干問題研究,"['刑事訴訟法', '實施', '中', '的', '若干', '問題', '研究']"
6176,1,日本刑事訴訟制度改革十年回顧及省思,"['日本', '刑事訴訟', '制度', '改革', '十年', '回顧', '及', '省思']"
6177,1,訴訟迅速原則之具體實踐－－以德國刑事訴訟晚近發展為例,"['訴訟', '迅速', '原則', '之', '具體', '實踐', '－', '－', '以德', '國', '刑事訴訟', '晚近', '發展', '為例']"
6178,1,聲請交付法庭錄音不應有任何限制－－刑事訴訟發現真實之觀點,"['聲請', '交付', '法庭', '錄音', '不應', '有', '任何', '限制', '－', '－', '刑事訴訟', '發現', '真實', '之', '觀點']"
6179,1,重罪羈押中「相當理由」概念於我國司法實務之光與影－－以釋字第665號解釋及其後之相關最高法院裁判為中心,"['重罪', '羈押', '中', '「', '相當', '理由', '」', '概念', '於', '我國', '司法', '實務', '之光', '與', '影', '－', '－', '以釋', '字', '第', '665', '號解釋', '及其', '後', '之', '相關', '最高法院', '裁判', '為', '中心']"
6180,1,「診斷證明書」於刑事訴訟上之證據能力／最高院102台上467判決,"['「', '診斷', '證明書', '」', '於', '刑事訴訟', '上', '之', '證據', '能力', '／', '最高院', '102', '台上', '467', '判決']"
6181,1,新刑訴法背景下的強制措施體系,"['新', '刑訴法', '背景', '下', '的', '強制', '措施', '體系']"
6182,1,稅捐稽徵程序非法取證規定之檢討－－兼論刑事訴訟法上相關證據法則之參照可行性,"['稅捐稽', '徵', '程序', '非法', '取證', '規定', '之', '檢討', '－', '－', '兼論', '刑事訴訟法', '上', '相關', '證據', '法則', '之', '參照', '可行性']"
6183,1,邁向「合理」的刑事證明－－新「刑事訴訟法」證據規則的法律解釋要義,"['邁向', '「', '合理', '」', '的', '刑事', '證明', '－', '－', '新', '「', '刑事訴訟法', '」', '證據', '規則', '的', '法律', '解釋', '要義']"
6184,1,跟監應屬刑事訴訟上之基本權干預——評最高法院102年度臺上字第3522號判決,"['跟', '監應屬', '刑事訴訟', '上', '之', '基本', '權干預', '—', '—', '評', '最高法院', '102', '年度', '臺', '上', '字', '第', '3522', '號判決']"
6185,1,法官知法？法院就法律問題作鑑定？──民、刑事訴訟就法律問題行鑑定程序芻議,"['法官', '知法', '？', '法院', '就', '法律', '問題', '作鑑定', '？', '─', '─', '民', '、', '刑事訴訟', '就', '法律', '問題', '行鑑定', '程序', '芻議']"
6186,1,醫療糾紛自訴之濫用與興革,"['醫療', '糾紛', '自訴', '之', '濫用', '與', '興革']"
6187,1,刑事訴訟權利的類型分析－－以分析實證主義法學為視角,"['刑事訴訟', '權利', '的', '類型', '分析', '－', '－', '以', '分析', '實證', '主義法', '學為', '視角']"
6188,1,歐盟證據令狀對德國刑事訴訟的影響,"['歐盟', '證據', '令狀', '對德國', '刑事訴訟', '的', '影響']"
6189,1,筆尖上的真相－－解讀刑事訴訟法新增筆錄類證據,"['筆尖', '上', '的', '真相', '－', '－', '解讀', '刑事訴訟法', '新增', '筆錄', '類證據']"
6190,1,卷證不併送下我國刑事訴訟審前程序之修正芻議──以證據開示為中心,"['卷證', '不', '併', '送', '下', '我國', '刑事訴訟', '審前', '程序', '之', '修正', '芻議', '─', '─', '以證據', '開示', '為', '中心']"
6191,1,與談意見（三）卷證不併送下證據法則的論理──卷證併送乎？卷證不併送耶？以訴訟資訊取得之角度探究,"['與', '談意', '見', '（', '三', '）', '卷證', '不', '併', '送', '下', '證據', '法則', '的', '論理', '─', '─', '卷證', '併', '送乎', '？', '卷證', '不', '併', '送', '耶', '？', '以訴', '訟', '資訊', '取得', '之', '角度', '探究']"
6192,1,反酷刑在我國之實踐──以酷刑刑罰化為中心,"['反', '酷刑', '在', '我國', '之', '實踐', '─', '─', '以', '酷刑', '刑罰', '化為', '中心']"
6193,1,臺灣刑事司法中專家證言及鑑定報告之證據能力及證明力──與美國制度比較分析,"['臺灣', '刑事', '司法', '中', '專家證', '言及', '鑑定', '報告', '之', '證據', '能力', '及證', '明力', '─', '─', '與', '美國', '制度', '比較', '分析']"
6194,1,法庭、中立與獨立──從歐洲人權公約及若干裁判談起,"['法庭', '、', '中立', '與', '獨立', '─', '─', '從', '歐洲', '人權', '公約', '及', '若干', '裁判', '談起']"
6195,1,中華民國檢察制度大事記,"['中華民國', '檢察', '制度', '大事', '記']"
6196,1,認罪協商制度於我國刑事訴訟實務之定位與檢討,"['認罪', '協商', '制度', '於', '我國', '刑事訴訟', '實務', '之', '定位', '與', '檢討']"
6197,1,與談意見（一）卷證不併送下我國刑事訴訟審前程序之修正芻議──以證據開示為中心,"['與', '談意', '見', '（', '一', '）', '卷證', '不', '併', '送', '下', '我國', '刑事訴訟', '審前', '程序', '之', '修正', '芻議', '─', '─', '以證據', '開示', '為', '中心']"
6198,1,卷證不併送下之刑事訴訟審理──以日本法上之訴因制度為中心,"['卷證', '不', '併', '送', '下', '之', '刑事訴訟', '審理', '─', '─', '以', '日本', '法上', '之訴', '因', '制度', '為', '中心']"
6199,1,The Admissibility and Credibility of Expert Witness Testimony and Expert's Reports in Taiwan's Criminal Justice System - Comparing to the United States' System,"['The', ' ', 'Admissibility', ' ', 'and', ' ', 'Credibility', ' ', 'of', ' ', 'Expert', ' ', 'Witness', ' ', 'Testimony', ' ', 'and', ' ', 'Expert', ""'"", 's', ' ', 'Reports', ' ', 'in', ' ', 'Taiwan', ""'"", 's', ' ', 'Criminal', ' ', 'Justice', ' ', 'System', ' ', '-', ' ', 'Comparing', ' ', 'to', ' ', 'the', ' ', 'United', ' ', 'States', ""'"", ' ', 'System']"
6200,1,互助契約與類似保險之辨別──以臺灣高等法院臺中分院101年度金上訴字第406號刑事判決為中心,"['互助', '契約', '與', '類似', '保險', '之辨別', '─', '─', '以', '臺灣', '高等法院', '臺', '中', '分院', '101', '年度', '金上訴', '字', '第', '406', '號', '刑事', '判決', '為', '中心']"
6201,1,概觀日本國際偵查互助法,"['概觀', '日本', '國際', '偵查', '互助', '法']"
6202,1,與談意見（二）從美日證據開示法則論我國證據開示之立法,"['與', '談意', '見', '（', '二', '）', '從美日', '證據', '開示', '法則論', '我國', '證據', '開示', '之', '立法']"
6203,1,卷證不併送下審判程序的論理──以日本「裁判員」檢討評估為中心,"['卷證', '不', '併', '送', '下', '審判', '程序', '的', '論理', '─', '─', '以', '日本', '「', '裁判', '員', '」', '檢討評', '估為', '中心']"
6204,1,與談意見（一）卷證不併送下刑事訴訟審理──以日本法上之訴因制度為中心,"['與', '談意', '見', '（', '一', '）', '卷證', '不', '併', '送', '下', '刑事訴訟', '審理', '─', '─', '以', '日本', '法上', '之訴', '因', '制度', '為', '中心']"
6205,1,犯罪被害人訴訟參加制度之導入方向──日本訴訟構造考量之啟示,"['犯罪', '被害人', '訴訟', '參加', '制度', '之導入', '方向', '─', '─', '日本', '訴訟', '構造', '考量', '之', '啟示']"
6206,1,「被害者陳述」之初探──以蘇格蘭法制及美國判例為例,"['「', '被害者', '陳', '述', '」', '之', '初探', '─', '─', '以', '蘇格蘭', '法制', '及美國', '判例', '為例']"
6207,1,刑事訴訟管轄協商機制研究,"['刑事訴訟', '管轄協', '商機制', '研究']"
6208,1,與談意見（三）卷證不併送下我國刑事訴訟審前程序之修正芻議──以證據開示為中心,"['與', '談意', '見', '（', '三', '）', '卷證', '不', '併', '送', '下', '我國', '刑事訴訟', '審前', '程序', '之', '修正', '芻議', '─', '─', '以證據', '開示', '為', '中心']"
6209,1,與談意見（一）卷證不併送下證據法則的變與不變,"['與', '談意', '見', '（', '一', '）', '卷證', '不', '併', '送', '下', '證據', '法則', '的', '變', '與', '不變']"
6210,1,與談意見（二）卷證不併送下刑事訴訟審理及上訴,"['與', '談意', '見', '（', '二', '）', '卷證', '不', '併', '送', '下', '刑事訴訟', '審理及', '上訴']"
6211,1,對臺灣實施陪審制之建議（下）,"['對', '臺灣', '實施', '陪', '審制', '之', '建議', '（', '下', '）']"
6212,1,自外國法制及兩公約論我國刑事被告之閱卷權,"['自外國', '法制', '及', '兩公約論', '我國', '刑事', '被告', '之閱', '卷權']"
6213,1,歐盟檢察署的未來設置──為「補充性模式」建言,"['歐盟', '檢察署', '的', '未來', '設置', '─', '─', '為', '「', '補', '充性', '模式', '」', '建言']"
6214,1,與談意見（二）卷證不併送下審判程序的論理──我國應否採起訴狀一本制度,"['與', '談意', '見', '（', '二', '）', '卷證', '不', '併', '送', '下', '審判', '程序', '的', '論理', '─', '─', '我國', '應否', '採起訴', '狀', '一本', '制度']"
6215,1,檢察官追訴犯罪功能不彰原因分析與提升之道,"['檢察官', '追訴', '犯罪', '功能', '不彰', '原因', '分析', '與', '提升', '之道']"
6216,1,探尋人民參與審判思維潛藏於大法官釋字第436號及第704號解釋之憲法觀點,"['探尋', '人民', '參與', '審判', '思維潛藏', '於', '大法官', '釋字', '第', '436', '號', '及第', '704', '號解釋', '之', '憲法', '觀點']"
6217,1,Die potentielle Errichtung einer Europäischen Staatsanwaltschaft –Plädoyer für ein Komplementaritätsmodell,"['Die', ' ', 'potentielle', ' ', 'Errichtung', ' ', 'einer', ' ', 'Europ', 'ä', 'ischen', ' ', 'Staatsanwaltschaft', ' ', '–', 'Pl', 'ä', 'doyer', ' ', 'f', 'ü', 'r', ' ', 'ein', ' ', 'Komplementarit', 'ä', 'tsmodell']"
6218,1,療癒系美食與烹飪法──從我的部落格說起,"['療', '癒', '系', '美食', '與', '烹飪', '法', '─', '─', '從', '我', '的', '部落', '格說', '起']"
6219,1,日治時期臺灣的犯罪搜查體系及其科學化的出現,"['日治', '時期', '臺灣', '的', '犯罪', '搜查', '體系', '及其', '科學化', '的', '出現']"
6220,1,兩岸刑事訴訟管轄權移轉之探討──以歐洲刑事訴訟移轉管轄公約為中心,"['兩岸', '刑事訴訟', '管轄權', '移轉', '之', '探討', '─', '─', '以', '歐洲', '刑事訴訟', '移轉', '管轄公約', '為', '中心']"
6221,1,新增禁令於管制的理性詮釋,"['新增', '禁令', '於', '管制', '的', '理性', '詮釋']"
6222,1,論懲罰性違約金的調整,"['論懲', '罰性', '違約', '金', '的', '調整']"
6223,1,WTO憲政化：從「司法憲法論」到「貿易民主論」,"['WTO', '憲政化', '：', '從', '「', '司法', '憲法', '論', '」', '到', '「', '貿易', '民主', '論', '」']"
6224,1,"安插牢友與不正訊問——德國聯邦最高法院刑事裁判BGHSt 34, 362譯介","['安插', '牢友', '與', '不正', '訊問', '—', '—', '德國', '聯邦', '最高法院', '刑事', '裁判', 'BGHSt', ' ', '34', ',', ' ', '362', '譯介']"
6225,1,法庭內的正義如何實現－－最高人民法院刑事訴訟司法解釋中法庭紀律及相關規定,"['法庭', '內', '的', '正義', '如何', '實現', '－', '－', '最高人民法院', '刑事訴訟', '司法', '解釋', '中', '法庭', '紀律', '及', '相關', '規定']"
6226,1,「內憂外患」中的審判公開－－主要從刑事訴訟的視角分析,"['「', '內憂', '外患', '」', '中', '的', '審判', '公開', '－', '－', '主要', '從', '刑事訴訟', '的', '視角', '分析']"
6227,1,死刑並科財產刑的實質根據質疑,"['死刑', '並科', '財產刑', '的', '實質', '根據', '質疑']"
6228,1,法律思維與法律方法下的人格權立法模式－－兼論否定一般人格權立法,"['法律', '思維', '與', '法律', '方法', '下', '的', '人格', '權', '立法', '模式', '－', '－', '兼論', '否定', '一般', '人格', '權', '立法']"
6229,1,適用於南海的航行和飛越制度研究,"['適用', '於', '南海', '的', '航行', '和', '飛越', '制度', '研究']"
6230,1,「立法式」解釋：我國刑事訴訟法解釋的困局,"['「', '立法', '式', '」', '解釋', '：', '我國', '刑事訴訟法', '解釋', '的', '困局']"
6231,1,技術偵查：模糊授權抑或嚴格規制－－以《人民檢察院刑事訴訟規則》第263條為中心,"['技術', '偵查', '：', '模糊', '授權', '抑或', '嚴格', '規制', '－', '－', '以', '《', '人民', '檢', '察院', '刑事訴訟', '規則', '》', '第', '263', '條為', '中心']"
6232,1,新民事訴訟法關於庭前準備之若干程序規定的解釋適用,"['新', '民事訴訟法', '關於', '庭前', '準備', '之', '若干', '程序', '規定', '的', '解釋', '適用']"
6233,1,論優先購買權的行使要件,"['論', '優先購', '買權', '的', '行使', '要件']"
